id,address,categories,city,country,latitude,longitude,name,postalCode,twitter,websites,no_twitter,no_website,no_menu,state,address_location
AVwdOyrQkufWRAb53sQx,471 Kalamath St,"restaurant,american,barbecue,brewery,barbecue restaurants,bars,taverns,caterers,brew pubs,american restaurants,breakfast brunch , lunch restaurants,,restaurants",Denver,US,39.72361,-105.00018999999999,Breckenridge Brewery and BBQ,80204,breckbrew,"http://www.breckbrew.com/food/bbq.html,http://www.breckbrew.com",False,False,True,CO,"471 Kalamath St, Denver, CO, 80204, US"
AVwcfvMbkufWRAb5vxr_,2401 Blake St,"restaurant,pubs,brewery",Denver,US,39.7584,-104.9894,River North Brewery,80205,,http://rivernorthbrewery.com,True,False,True,CO,"2401 Blake St, Denver, CO, 80205, US"
AV1TroW_3D1zeR_xFDFn,1330 Zuni St,"restaurant,brewery",Denver,US,39.73722,-105.01526000000001,Strange Brewing Company,80204,,,True,True,True,CO,"1330 Zuni St, Denver, CO, 80204, US"
AVwc6TNokufWRAb50VTP,1290 S Broadway,"brewery platt park,brewery",Denver,US,39.69339001,-104.9872123,Former Future,80210,,,True,True,True,CO,"1290 S Broadway, Denver, CO, 80210, US"
AV2gdeMsRxPSIh2RdWf8,4255 Carson St,brewers,Denver,US,,,Crooked Stave Articans,80239,,,True,True,True,CO,"4255 Carson St, Denver, CO, 80239, US"
AV1eRcjBRxPSIh2RZzKl,2100 E 112th Ave,brewers,Denver,US,,,Beer By Design,80233,,,True,True,True,CO,"2100 E 112th Ave, Denver, CO, 80233, US"
AVwd9hotByjofQCxuCsy,2810 Larimer St,"brewers,breweries,wineries",Denver,US,39.760505,-104.982564,Our Mutual Friend Malt & Brew,80205,,,True,True,True,CO,"2810 Larimer St, Denver, CO, 80205, US"
AV1TqyBiFcQ3k02bFcSO,Denver International Airport,"restaurant,american,pizza,pubs,brewery",Denver,US,39.73958,-104.98731000000001,Rock Bottom Restaurant & Brewery,,,,True,True,True,CO,
AVwcke0xByjofQCxfvU1,7667 E Iliff Ave,brewery,Denver,US,,,Comrade Brewing Company,80231,comradebrewing,,False,True,True,CO,"7667 E Iliff Ave, Denver, CO, 80231, US"
AVwdV7aDIN2L1WUfuz0N,12445 E 39th Ave,brewery,Denver,US,,,Caution: Brewing Co.,80239,cautionbrewing,https://www.facebook.com/cautionbrewingco,False,False,False,CO,"12445 E 39th Ave, Denver, CO, 80239, US"
AVwcwAKFIN2L1WUfoeR1,1338 S Valentia St,brewery,Denver,US,,,Copper Kettle Brewing Company,80247,copperkettleden,http://www.copperkettledenver.com,False,False,True,CO,"1338 S Valentia St, Denver, CO, 80247, US"
AVwch8GtByjofQCxfQd7,2505 W 2nd Ave,brewery,Denver,US,39.72079535,-105.017597,WitÀ_À_À_s End Brewery,80219,witsendbrewing,http://www.witsendbrewing.com,False,False,True,CO,"2505 W 2nd Ave, Denver, CO, 80219, US"
AVweTVb-IN2L1WUf3vRq,1057 S Wadsworth Blvd,"brewery , hobby shop belmar park",Denver,US,,,Barley Haven,80226,barleyhaven,http://barleyhaven.com,False,False,True,CO,"1057 S Wadsworth Blvd, Denver, CO, 80226, US"
AVzA_a9rLD2H7whiWI2V,3610 W Colfax Ave,brewery,Denver,US,,,Seedstock Brewery,80204,,,True,True,True,CO,"3610 W Colfax Ave, Denver, CO, 80204, US"
AVwdLkFAIN2L1WUftDZY,5809 W 44th Ave,"liquor stores,liquor store,wine shop,breweries,beer , ale distributors,wine , distilled beverages retail,beer , ale retail,liquor store , wine shop lakeside",Denver,US,39.77668,-105.06026000000001,Molly's Spirits,80212,mollysspirits,"http://mollysspirits.com,http://www.mollysspirits.com",False,False,True,CO,"5809 W 44th Ave, Denver, CO, 80212, US"
AVwcglu_ByjofQCxfA1I,1505 Ogden St,"brewery,brewery north capitol hill",Denver,US,,,Alpine Dog Brewing Company,80218,,http://alpinedogbrewery.com,True,False,True,CO,"1505 Ogden St, Denver, CO, 80218, US"
AV1dDKnf3-Khe5l_MjiB,2585 S Lewis Way C,brewers,Denver,US,,,Green Mountain Brewery,80227,,,True,True,True,CO,"2585 S Lewis Way C, Denver, CO, 80227, US"
AVwdLBQoByjofQCxmP6m,1057 S Wadsworth Blvd,brewery belmar park,Denver,US,,,Caution Lakewood,80226,cautionbrewing,http://cautionbrewingco.com,False,False,True,CO,"1057 S Wadsworth Blvd, Denver, CO, 80226, US"
AV12kK2a3-Khe5l_P2M6,1390 W Evans Ave,"brewers,wineries",Denver,US,39.6769,-105.0051,Del Norte Brewing Co,80223,,,True,True,True,CO,"1390 W Evans Ave, Denver, CO, 80223, US"
AV2gdeMdIxWefVJwi6gh,1421 E 26th Ave,brewers,Denver,US,39.7545,-104.9704,Zephyr Brewing Co,80205,,,True,True,True,CO,"1421 E 26th Ave, Denver, CO, 80205, US"
AV1c8mROIxWefVJwei6F,3825 York St,"beverage manufacturers,bottlers,breweries",Denver,US,39.7704,-104.9618,Coca-Cola Bottling Co.,80205,,,True,True,True,CO,"3825 York St, Denver, CO, 80205, US"
AV1c8ygNRxPSIh2RZAZy,1505 Ogden St,"bars clubs,brewers,liquor stores",Denver,US,39.7401,-104.9748,Alpine Dog Brewery,80218,,,True,True,True,CO,"1505 Ogden St, Denver, CO, 80218, US"
AVwcx-m8ByjofQCxiHrZ,1875 S. Pearl St.,brewery,Denver,US,39.682567,-104.980497,Platt Park Brewing Co,80210,plattparkbrew,http://www.plattparkbrewing.com,False,False,True,CO,"1875 S. Pearl St., Denver, CO, 80210, US"
AVwcv4s-kufWRAb5ymNk,320 N Broadway,brewery,Denver,US,39.721387,-104.986952,Baere Brewing Co.,80203,baerebrewing,http://www.baerebrewing.com,False,False,True,CO,"320 N Broadway, Denver, CO, 80203, US"
AVzBEfKD-gnIPe8DSjHL,1338 S Valentia St #100,brewery,Denver,US,,,Copper Kettle Brewing Company,80247,,,True,True,True,CO,"1338 S Valentia St #100, Denver, CO, 80247, US"
AV49C7kKIxWefVJwlU0b,Denver International Airport,"restaurant,american,pizza,pubs,brewery",Denver,US,39.73958,-104.98731000000001,Rock Bottom Restaurant & Brewery,,,,True,True,True,CO,
AV1Tqs8b3D1zeR_xE-Pa,2920 Larimer Street,"restaurant,brewery",Denver,US,39.761571999999994,-104.981146,Ratio Beerworks,80205,,http://ratiobeerworks.com/,True,False,True,CO,"2920 Larimer Street, Denver, CO, 80205, US"
AVwcxHpPByjofQCxh-AC,902 S Lipan St,"brewery,brewery athmar park",Denver,US,39.69975735,-105.0013854,Chain Reaction Brewery,80223,,,True,True,True,CO,"902 S Lipan St, Denver, CO, 80223, US"
AVzBDa6yFcQ3k02bBdWO,2505 W 2nd Ave Unit 13,brewery,Denver,US,,,WitÀ_À_À_s End Brewery,80219,,,True,True,True,CO,"2505 W 2nd Ave Unit 13, Denver, CO, 80219, US"
AVweiUfq_7pvs4fzD7TV,1001 16th St,"restaurant,barbecue,pizza,pubs,brewery,food",Denver,US,39.747616,-104.99473,Rock Bottom Restaurant & Brewery,80265,,,True,True,True,CO,"1001 16th St, Denver, CO, 80265, US"
AV1TroXEFcQ3k02bFgmf,3350 Brighton Blvd,"restaurant,pubs,brewery",Denver,US,39.768772,-104.97957,Crooked Stave Brewery,80216,,,True,True,True,CO,"3350 Brighton Blvd, Denver, CO, 80216, US"
AV1Tpyv53D1zeR_xE0wO,1700 Vine Street,"restaurant,american,pubs,brewery",Denver,US,39.7434,-104.962,Vine Street Pub & Brewery,80206,,http://www.mountainsunpub.com/,True,False,True,CO,"1700 Vine Street, Denver, CO, 80206, US"
AVweXvgJIN2L1WUf4VAJ,221 W 13th Ave,"restaurant,british,pub,brewery,restaurants,bars clubs,bars pubs,nightclubs,neighborhood bars,brew pubs,pub , brewery,pub , brewery civic center",Denver,US,39.737026,-104.99078999999999,Pints Pub,80204,,"http://pintspub.com/,http://www.pintspub.com",True,False,False,CO,"221 W 13th Ave, Denver, CO, 80204, US"
AVwdTwU1_7pvs4fz4gwi,1633 Monroe St,"breweries , brew pubs",Denver,US,39.741901,-105.515601,Westwind Tavern,80206-1826,,,True,True,True,CO,"1633 Monroe St, Denver, CO, 80206-1826, US"
AVwdnTRdIN2L1WUfxjjs,9650 E 40th Ave,"general stores,brewer equipment supplies , services,breweries,food products wholesale , manufacturers",Denver,US,39.773177000000004,-104.874145,Brewers Supply Group,80238,,,True,True,True,CO,"9650 E 40th Ave, Denver, CO, 80238, US"
AVwdauOjIN2L1WUfvmZq,3120 Blake St,brewery curtis park,Denver,US,,,Beryl's Beer Company,80205,,http://berylsbeercompany.com,True,False,True,CO,"3120 Blake St, Denver, CO, 80205, US"
AV1TqZVh-gnIPe8DWger,925 West 9th Avenue,"restaurant,american,brewery",Denver,US,39.7306,-104.9993,Renegade Brewing Co,,,,True,True,True,CO,
AV1TqrX13D1zeR_xE-Hn,Denver,"restaurant,american,bar,brewery",Denver,US,39.862953999999995,-104.676017,Rock Bottom Restaurant & Brewery,,,,True,True,True,CO,
AVweX2NDByjofQCxxoDe,7045 E 38th Ave,"brewery,brewery northeast park hill,restaurant",Denver,US,39.769569399999995,-104.90596770000002,Station 26 Brewing Company,80207,,http://station26brewing.co,True,False,True,CO,"7045 E 38th Ave, Denver, CO, 80207, US"
AVwdg5sWIN2L1WUfwkAx,3120 Blake St,"brewery,bar",Denver,US,,,Beryl's Beer Co.,80205,berylsbeerco,"http://www.berylsbeerco.com,http://www.berylsbeerco.com/#DpOE79",False,False,True,CO,"3120 Blake St, Denver, CO, 80205, US"
AVwcv9iAByjofQCxhwvp,1330 Zuni St,brewery,Denver,US,,,Strange Craft Beer Co,80204,,,True,True,True,CO,"1330 Zuni St, Denver, CO, 80204, US"
AVweKogE_7pvs4fzAnd5,3300 Navajo St,"bars pubs,bars clubs,taverns,restaurants,breweries , brew pubs",Denver,US,39.764431,-105.00414099999999,Zitro Cityview Tavern,80211,,,True,True,True,CO,"3300 Navajo St, Denver, CO, 80211, US"
AVzA9PpoFcQ3k02bBZgH,1057 S Wadsworth Blvd Ste 20,"brewery,hobby shop",Denver,US,,,Barley Haven,80226,,,True,True,True,CO,"1057 S Wadsworth Blvd Ste 20, Denver, CO, 80226, US"
AVwcl1_C_7pvs4fzwzpt,2010 S Oak St,breweries,Denver,US,39.680602,-105.11787199999999,Great Frontier Brewing Co,80227,,http://greatfrontierbeer.com,True,False,True,CO,"2010 S Oak St, Denver, CO, 80227, US"
AV1eRcjJRxPSIh2RZzKm,918 W 1st Ave,brewers,Denver,US,,,Renegade Brewery,80223,,,True,True,True,CO,"918 W 1st Ave, Denver, CO, 80223, US"
AV2gdeNORxPSIh2RdWf9,1487 Monroe St,brewers,Denver,US,,,Cerebral Brewing,80206,,,True,True,True,CO,"1487 Monroe St, Denver, CO, 80206, US"
AVwc1aw3ByjofQCxitRx,227 Broadway,brewery,Denver,US,39.71993776,-104.98769579999998,Trve Brewing Co.,80203,trvebrewing,http://trvebrewing.com,False,False,True,CO,"227 Broadway, Denver, CO, 80203, US"
AVzA_Ti7-gnIPe8DSgKg,"Jeppesen Terminal, West Side, Level 5","bar,airport lounge,brewery",Denver,US,,,Boulder Beer Tap House,80249,,,True,True,True,CO,"Jeppesen Terminal, West Side, Level 5, Denver, CO, 80249, US"
AVwdA-oyByjofQCxknTn,1604 17th St,"brewery,brewery city park west",Denver,US,,,Deep Draft Brewing,80218,deepdraftbrew,http://deepdraftbrewery.com,False,False,True,CO,"1604 17th St, Denver, CO, 80218, US"
AV1eRowkIxWefVJwfXVb,1225 17th St Ste 3200,"metal can manufacturers,brewers,marketing consultants,wineries",Denver,US,39.7503,-104.9952,Molson Coors Brewing Co.,80202,,,True,True,True,CO,"1225 17th St Ste 3200, Denver, CO, 80202, US"
AVwdqITv_7pvs4fz8EJU,3519 Brighton Blvd,"coffee tea shops,brewery five points",Denver,US,39.771,-104.9785,Happy Leaf Kombucha,80216,happyleafbucha,http://happyleafkombucha.com,False,False,True,CO,"3519 Brighton Blvd, Denver, CO, 80216, US"
AV1dDKlQ3-Khe5l_Mjh9,3610 W Colfax Ave,brewers,Denver,US,39.7402,-105.0347,Seedstock Brewing Co,80204,,,True,True,True,CO,"3610 W Colfax Ave, Denver, CO, 80204, US"
AVwegdcu_7pvs4fzDpMH,900 Auraria Pkwy,brewery,Denver,US,,,Tivoli Brewing Company,80204,tivolibeer,http://tivolibeer.com,False,False,True,CO,"900 Auraria Pkwy, Denver, CO, 80204, US"
AVwcuX9DIN2L1WUfoMEk,2161 Blake St,"brewery,bar,brewery , bar ballpark,brewery , bar",Denver,US,39.75610844,-104.9924615,Blue Moon Brewery at The Sandlot,80205,,,True,True,True,CO,"2161 Blake St, Denver, CO, 80205, US"
AVzA-QQKLD2H7whiWIOm,4970 Lowell Blvd,brewery,Denver,US,,,Goldspot Brewing Company,80221,,,True,True,True,CO,"4970 Lowell Blvd, Denver, CO, 80221, US"
AVzA-Q34-gnIPe8DSfmA,2501 Sheridan Blvd,brewery,Denver,US,,,Joyride Brewing Company,80214,,,True,True,True,CO,"2501 Sheridan Blvd, Denver, CO, 80214, US"
AVzBCtKNFcQ3k02bBdBR,1505 Ogden Street,brewery,Denver,US,,,Alpine Dog Brewing Company,80218,,,True,True,True,CO,"1505 Ogden Street, Denver, CO, 80218, US"
AVzBEfFD-gnIPe8DSjHJ,7667 E Iliff Ave #F,brewery,Denver,US,,,Comrade Brewing Company,80231,,,True,True,True,CO,"7667 E Iliff Ave #F, Denver, CO, 80231, US"
AVwdlpKEByjofQCxqlzy,4700 E Cherry Creek South Dr,"pub,brewery,american restaurant,pub, brewery, , american restaurant",Denver,US,39.70308124,-104.93248870000001,Bull & Bush Pub & Brewery,80246,bandbmanbeer,http://bullandbush.com,False,False,False,CO,"4700 E Cherry Creek South Dr, Denver, CO, 80246, US"
AVweANNXkufWRAb5_JH0,1330 Zuni St,brewery,Denver,US,39.73711631,-105.01480079999999,Strange Craft Beer Company,80204,strangecraftco,http://strangecraft.com,False,False,True,CO,"1330 Zuni St, Denver, CO, 80204, US"
AVwdsVLzByjofQCxroAU,471 Kalamath St,"brewery,brewery baker",Denver,US,,,Crazy Mountain Brewery,80204,crazymtnbrewery,http://www.crazymountainbrewery.com,False,False,True,CO,"471 Kalamath St, Denver, CO, 80204, US"
AVwdiYvp_7pvs4fz63Yt,2924 W 20th Ave,"brewery,brewery jefferson park",Denver,US,39.74741737,-105.0242967,Little Machine Beer,80211,drinkrobotbeer,"http://littlemachinebeer.com,http://littlemachinebeer.com/,http://www.littlemachinebeer.com",False,False,True,CO,"2924 W 20th Ave, Denver, CO, 80211, US"
AVwdCy4KIN2L1WUfrnxe,3501 Delgany St,"brewery,brewers",Denver,US,39.7712,-104.9797,Mockery Brewing,80216,mockerybrewing,http://mockerybrewing.com,False,False,True,CO,"3501 Delgany St, Denver, CO, 80216, US"
AVwdkusEIN2L1WUfxJvi,1812 35th St,brewery,Denver,US,39.7702599,-104.97918700000001,Great Divide Barrel Bar,80216,greatdividebrew,http://greatdivide.com,False,False,True,CO,"1812 35th St, Denver, CO, 80216, US"
AVwdTlfSByjofQCxnt6q,1634 18th St,"brewery,american restaurant,bars , pubs,breweries,brewery , american restaurant lodo",Denver,US,39.75357449,-104.99835490000001,Wynkoop Brewing Co.,80202,wynkoop,"http://wynkoop.com,http://www.wynkoop.com",False,False,True,CO,"1634 18th St, Denver, CO, 80202, US"
AVwdogy2IN2L1WUfxvpR,385 Union Blvd,"restaurant,mexican,mexican restaurant,bar,brewers,latin american restaurants,take out restaurants,caterers,restaurants,mexican restaurant , bar,mexican restaurant , bar union square,mexican restaurants",Denver,US,39.72232,-105.13297,Jose O'Sheas,80228,,"http://www.joseosheas.com/,http://joseosheas.com",True,False,False,CO,"385 Union Blvd, Denver, CO, 80228, US"
AVwdXuz5ByjofQCxoaZj,4342 Tennyson St,"restaurant,belgian,brewery,bar,brewers",Denver,US,39.77606,-105.04398,De Steeg Brewing,80212,,"http://desteegbrewing.com/,http://desteegbrewing.com",True,False,True,CO,"4342 Tennyson St, Denver, CO, 80212, US"
AV1Tq2aT3D1zeR_xE_BP,1946 E 66th Ave,"restaurant,wedding reception locations , services,wineries,brewers",Denver,US,39.81588,-104.96480600000001,Balistreri Vineyards,80229,,http://www.balistreriwine.com,True,False,True,CO,"1946 E 66th Ave, Denver, CO, 80229, US"
AVwed-ZV_7pvs4fzDQ7B,150 Kalamath St,"restaurant,mexican,bar,brewery,restaurants,brew pubs,catering,taverns,bars clubs,dive bars,bars pubs,bars,american restaurants,caterers,mexican restaurant baker,beer , ale,mexican restaurant,bar , grills,wholesale locks , locksmiths",Denver,US,39.719337,-104.99998000000001,Brewery Bar II,80223,brewbar3,"http://www.brewerybar3.com/index.html,http://brewerybars.com",False,False,False,CO,"150 Kalamath St, Denver, CO, 80223, US"
AV491rEVa4HuVbedAgPC,1477 Monroe Street,"restaurant,brewery",Denver,US,39.739752,-104.94508,Cerebral Brewing,,,http://cerebralbrewing.com/,True,False,True,CO,
AV49BTQBa4HuVbedAa3r,925 West 9th Avenue,"restaurant,american,brewery",Denver,US,39.7306,-104.9993,Renegade Brewing Co,,,,True,True,True,CO,
AV1TroxMLD2H7whiaK6s,2736 Welton Street,"restaurant,pubs,brewery",Denver,US,39.755077,-104.97712,Zivix Five Points,80205,,,True,True,True,CO,"2736 Welton Street, Denver, CO, 80205, US"
AV1TqwYh3D1zeR_xE-fc,2736 Welton Street,"restaurant,brewery",Denver,US,39.755076,-104.97712299999999,Spangalang Brewery,80205,,http://spangalangbrewery.com/,True,False,True,CO,"2736 Welton Street, Denver, CO, 80205, US"
AVzetx0OLD2H7whiXKAO,3350 Brighton Blvd,"bars , pubs,craft breweries",Denver,US,,,Crooked Stave Artisan Beer Project,80216,,,True,True,True,CO,"3350 Brighton Blvd, Denver, CO, 80216, US"
AVwefHWJkufWRAb5DX1b,1201 Sheridan Blvd,breweries,Denver,US,39.735237,-105.053418,World's End Brewing,80214,,,True,True,True,CO,"1201 Sheridan Blvd, Denver, CO, 80214, US"
AVweTgSRByjofQCxxC4r,Po Box 17328,breweries,Denver,US,39.7933,-104.8988,Stapleton Brewing Llc,80217,,,True,True,True,CO,"Po Box 17328, Denver, CO, 80217, US"
AVwcvxiJIN2L1WUfobq5,1499 Lowell Blvd,breweries,Denver,US,39.740193,-105.0348,Seedstock Brewing Company,80204,,,True,True,True,CO,"1499 Lowell Blvd, Denver, CO, 80204, US"
AVweUSZVByjofQCxxJfT,1214 S Sheridan Blvd,"liquor store, brewery, , wine bar mar lee",Denver,US,,,Sheridan Liquors,80232,,,True,True,True,CO,"1214 S Sheridan Blvd, Denver, CO, 80232, US"
AVzYj7Gp-gnIPe8DTQmP,29 place des Pilotes,brewery,Denver,US,,,La Terrasse,80230,,,True,True,True,CO,"29 place des Pilotes, Denver, CO, 80230, US"
AVwczZ0KByjofQCxiWrV,6762 Lowell Blvd,"breweries , brew pubs",Denver,US,39.819044,-105.034453,Ds Midtown Tavern,80221-2651,,http://rickgarciaband.com,True,False,True,CO,"6762 Lowell Blvd, Denver, CO, 80221-2651, US"
AVwdHRaakufWRAb52b8v,2560 W 2nd Ave,"brewery,brewery valverde",Denver,US,39.71925849,-105.01924620000001,Colorado Cider Company,80219,co_cider,http://coloradocider.com,False,False,True,CO,"2560 W 2nd Ave, Denver, CO, 80219, US"
AVweYe--_7pvs4fzCfNd,2801 Walnut Saint C,"winemaking equipment , supplies,brewer equipment supplies , services,breweries",Denver,US,39.761323,-104.983802,Brew 'n Q,80205,,,True,True,True,CO,"2801 Walnut Saint C, Denver, CO, 80205, US"
AV1eRcjTIxWefVJwfW0Y,3001 Walnut St,brewers,Denver,US,,,Epic Brewing Co,80205,,,True,True,True,CO,"3001 Walnut St, Denver, CO, 80205, US"
AVwcq0QmIN2L1WUfnkeQ,1441 W 46th Ave,brewery,Denver,US,39.78084638,-105.0051571,Crooked Stave Barrel Cellar,80211,,http://www.crookedstave.com,True,False,True,CO,"1441 W 46th Ave, Denver, CO, 80211, US"
AVz-5XdbFcQ3k02bDl71,2298 N Clay St,brewery,Denver,US,,,Briar Common,80211,,,True,True,True,CO,"2298 N Clay St, Denver, CO, 80211, US"
AV1Tqvzl-gnIPe8DWjvG,3750 Chestnut Pl,"restaurant,bar,brewery",Denver,US,39.77357,-104.97691100000002,Blue Moon Brewing Company,80216,,https://www.bluemoonbrewingcompany.com/,True,False,True,CO,"3750 Chestnut Pl, Denver, CO, 80216, US"
AVzBDUEy-gnIPe8DSim5,"227 Broadway, #101",brewery,Denver,US,,,TRVE Brewing Co.,80203,,,True,True,True,CO,"227 Broadway, #101, Denver, CO, 80203, US"
AVwd47yeByjofQCxtZH9,3350 Brighton Blvd,brewery,Denver,US,39.76862129,-104.979453,Crooked Stave @ The Source,80216,,http://www.crookedstave.com,True,False,True,CO,"3350 Brighton Blvd, Denver, CO, 80216, US"
AVwcpQMaByjofQCxgmSE,2810 Larimer St,brewery,Denver,US,39.76060651,-104.9825338,Our Mutual Friend Brewing Company,80205,omfbrewing,http://www.omfmb.com,False,False,True,CO,"2810 Larimer St, Denver, CO, 80205, US"
AVzA_Za0FcQ3k02bBa5I,3120 Blake Street,"brewery,bar,brewers",Denver,US,39.7647,-104.9807,Beryl's Beer Co.,80205,,,True,True,True,CO,"3120 Blake Street, Denver, CO, 80205, US"
AVweAbyDByjofQCxucec,2875 Blake St,"brewery,distillery,brewery , distillery,brewery , distillery city park,brewery , distillery ballpark",Denver,US,,,C Squared Ciders,80205,csquaredciders,,False,True,True,CO,"2875 Blake St, Denver, CO, 80205, US"
AVwdbdJJByjofQCxpBWx,800 N Lincoln St,"brewery,brewers,restaurant",Denver,US,39.7293,-104.9858,Lowdown Brewery+Kitchen,80203,lowdownbrewery,http://lowdownbrewery.com,False,False,True,CO,"800 N Lincoln St, Denver, CO, 80203, US"
AV3c1vwYRxPSIh2ReNwS,925 West 8th Avenue,"breweries,brew pubs,wholesale beer",Denver,US,39.7291,-104.9992,The Intrepid Sojourner Beer Project,80204,,https://www.sojournerbeers.com/,True,False,True,CO,"925 West 8th Avenue, Denver, CO, 80204, US"
AVwdnugRByjofQCxq6rK,2600 W 8th Ave,"wholesale toys games,beverage manufacturers,breweries,wholesale foods,beverages wholesale , manufacturers",Denver,US,39.729,-105.0195,Go Fast Sports,80204,,,True,True,True,CO,"2600 W 8th Ave, Denver, CO, 80204, US"
AV1c8yVqa4HuVbed5-s4,12354 W Alameda Pkwy 110,"brewers,pubs,taverns,brew pubs,bars pubs,restaurants,nightclubs,liquor stores",Denver,US,39.7034,-105.1364,Ironworks Brewery & Pub,80228,,,True,True,True,CO,"12354 W Alameda Pkwy 110, Denver, CO, 80228, US"
AV1dDKmLa4HuVbed6M8o,4526 Tennyson St,brewers,Denver,US,39.7789,-105.0436,Call To Arms Brewing Co,80212,,,True,True,True,CO,"4526 Tennyson St, Denver, CO, 80212, US"
AV5Aiswz3-Khe5l_TQa6,Denver International Airport,"restaurant,american,pizza,pubs,brewery",Denver,US,39.73958,-104.98731000000001,Rock Bottom Restaurant & Brewery,,,,True,True,True,CO,
AV5VmOJNIxWefVJwn53f,Denver International Airport,"restaurant,american,pizza,pubs,brewery",Denver,US,39.73958,-104.98731000000001,Rock Bottom Restaurant & Brewery,,,,True,True,True,CO,
